ID,Comment Text,Token Count,Label
7462,"Không biết gia đình Kim sae ron có nghĩ cho con mình không nữa, đến lúc bé mất rồi vẫn moi chuyện đó ra làm ầm lên. Có suy nghĩ là con bé cũng rất thương Kim soo hyun nên mới im lặng. Giờ tan tành hết rồi. Thương em",58,Trung lập
7463,"Thì có nói không trả đâu, bả chỉ xin từ từ trả, mà đâu ngờ ảnh gửi cho nhà báo Bình thường đâu",26,Không ủng hộ
7464,"Ông này sai 1 nhà kia sai 10, bộ máy chính trị Hàn sai 100",16,Không liên quan
7465,bênh hết cứu,3,Ủng hộ
7466,"Mấy bé ơi ,mấy bé nào nãy chỉ trích tao đâu rồi",13,Không liên quan
7467,Đang cố nhìn khách quan đây cũng chưa biết tin ai,11,Trung lập
7468,.. ủa chứ cho vay xong chia tay là không được đòi hả mấy mom,15,Trung lập
7469,Ê mãi mới có người nói lên í tui,9,Trung lập
7470,+1 chưa thấy ổng sai chỗ nào..,9,Ủng hộ
7471,cố lên chị ơi chỉ là có ảnh mới thôi đọc xog em sắp tuyệt vọng rồi có nên bỏ để chúng thành với byeo woo seok không lo,32,Không liên quan
7472,"Thế thì chị đây thành tâm chúc em gặp được người yêu, người chồng giống thằng idol của em nhé",22,Không ủng hộ
7473,"tao không fan ai, nhưng tao thấy anh ấy không sai",12,Ủng hộ
7474,mãi một tìm được người cùng ý :,8,Trung lập
7475,sai chỗ leak tnh á trời,8,Không liên quan
7476,"chủ tuss chỉ trích lại lời mấy đứa bênh Kim soo hyun th, có mấy người chưa đọc ht vô chỉ trích chủ tus quá trời vậy",30,Không ủng hộ
7477,sao bênh được vậy,4,Không ủng hộ
7478,bênh trai cho cố,4,Ủng hộ
7479,Ộppa không sai. Chỉ là nhân cack = 0 thoaiiii,15,Không ủng hộ
7480,nghe oppa là thấy khó dạy rồi,8,Không ủng hộ
7481,ôi cuối cũng cũng có người cũng phe,8,Ủng hộ
7482,thấy mấy đứa bênh bị lì,6,Không ủng hộ
7483,50/50 vô cùng,3,Trung lập
7484,hại Seo Ye Ji là sai hết,8,Không liên quan
7485,Bà dì còn lôi mấy người không liên quan vô nữa chi vậy te,14,Không liên quan
7486,đúng rồi sáng giờ đọc mấy bài bênh ông Kim Soo Hyun đọc mà thấy tam quan lệch lạc sao ấy,21,Không ủng hộ
7487,và ngoài dính phốt với sea ron ra thì anh ta còn cả phốt với ye ji nữa.,19,Không ủng hộ
7488,Cần tìm vd phản biện chứ kpk mấy vd này,14,Không liên quan
7489,cũng biết người yêu cũ nữa hã tưởng không quen,11,Không ủng hộ
7490,ổng cứu Jack rồi đó,5,Không liên quan
7491,Mong tương lai con gái bạn gặp được người như vậy,11,Không ủng hộ
7492,Tao thấy giống đom đóm rồi nha,8,Không liên quan
7493,kệ vậy tao cứ mù quáng,6,Không liên quan
7494,bff với đom đóm,6,Không liên quan
7495,"Thật luôn , nếu không cho vay tiền thì bây giờ không phải vướng vào lao lí",17,Không ủng hộ
7496,tao thấy y chang,4,Không liên quan
7497,Hết tình thì còn nghĩa ?? Bà cầu cứu chụp tn có cả số điện thoại cho phóng viên :,22,Không ủng hộ
7498,"nói chứ , tao tin nhà gái",7,Không ủng hộ
7499,chung quan điểm nè,4,Trung lập
7500,Mãi mãi 1 tình yêu,5,Ủng hộ
7501,hơi thắc mắc là Won Bin muốn giúp mà Kim sae ron từ chối rồi cầu cứu Kim soo hyun : không hiểu nổi ?,27,Trung lập
7502,Sợ bị chỉ trích nên thôi,6,Trung lập
7503,Chúc mấy bé sớm tìm được người yêu như oppa,11,Không liên quan
7504,hơn cả đom đóm,5,Không liên quan
7505,Đọc mấy đứa bênh mà nó tức gì đâu,9,Không ủng hộ
7506,Trong đó có tao,4,Không liên quan
7507,Ủng hộ pà,5,Không liên quan
7508,“bắt đầu rồi đó”,6,Trung lập
7509,không gọi chồng được,4,Không liên quan
7510,thề anh mà 6 thì cũng không ai bênh mà may anh này được cái nhan sắc cứu,18,Không ủng hộ
7511,Tất nhiên viếng hay không là do tâm mỗi người chả ai bắt. Nhưng mà xét theo đạo Đức con người từng quen biết nhau thì nên đi viếng. Chỉ có thế thôi còn tao chả qtam cái gì cả. Kp chuyện của tao,49,Trung lập
7512,"người nhà nó không trách,đi trách người yêu cũ ,tự sát là bản thân đáng trách trước hết đã.",24,Không ủng hộ
7513,chia tay ròi bà kia luỵ thì có liên quan gì tới chồng tao zậy?,18,Ủng hộ
7514,vậy mà hả vô dính mấy post nói chung thẳng ra là cái động của mấy mẻ vô comment chửi nó không xoá thì lại chỉ trích =,28,Không ủng hộ
7515,Thấy sai mỗi vụ leak tn với nhưng mà theo luật Hàn thì không phải nhưng mà nói chuyện là thấy mỗi thế,25,Trung lập
7516,"Có 1 sô người thiệt chứ ẻm mất cũng không nói gì rồi , bênh kim paris không ai cản nhưng mà cứ phải lôi ẻm nói mỉa mai mới được hở ??",36,Không ủng hộ
7517,chúc mấy người nói nthe tìm được Kim soo hyun của đời mình nhé,15,Ủng hộ
7518,Người ta nhìn trên nhiêu góc độ để hiểu. Mấy đứa bênh nó cứ vịn vào nợ và người yêu cũ.,23,Không ủng hộ
7519,Chắc tao còn tỉnh nên vẫn không quay đầu nhìn Kim soo hyun,13,Không ủng hộ
7520,Tự mày gặp thằng vậy mày cảm nhận được à,10,Không liên quan
7521,Mong mấy bà nào nói mấy câu vậy sẽ gặp người người chồng như dị.,16,Không ủng hộ
7522,tao cũng chưa thấy sai,5,Trung lập
7523,Cỡ này phải so sánh với fc đom đóm với vừa,14,Không liên quan
7524,tao sợ tụi nó rồi bay ạ.,8,Trung lập
7525,Đúng vậy cho mượn tiền mà Không cho đòi hả gì tiền chứ đâu phải lá mít đâu mà Không được đòi. Còn hai người đó quen nhau là tự nguyện chứ ai ép bà đó đâu làm quá lên Không,43,Ủng hộ
7526,Thề là tui cũng chưa thấy sai chỗ nào luon,12,Trung lập
7527,ê thật sự tao thấy ông nội này chả sai gì luôn má,13,Ủng hộ
7528,Chúc mấy bé đó có chồng như Kim Paris,9,Không liên quan
7529,Ta vẫn không thấy sai chổ nào luôn,9,Trung lập
7530,"Tôi nghĩ giống bà, sai mỗi đoạn không thừa nhận từ đầu",13,Không ủng hộ
7531,"tao thấy người sai nhất là cộng đồng mạng với gia đình bả , lúc đầu công kích bả các kiểu khiến bả phải gánh nợ tâm lí bất ổn rồi lúc bả tự sát bay vào xót thương",39,Không liên quan
7532,Bài học rút ra không hy vọng không thất vậy,10,Trung lập
7533,"mấy đứa bạn tao cứ bàn về mấy cái đó quài, cứ kêu Kim Soo Hyun không sai , làm tao ngượng vai",26,Trung lập
7534,ủa rồi bây giờ thì sao,6,Trung lập
7535,Tao chỉ thấy con bé đó khổ thôi chứ Kim Soo Hyun sai về tình còn phía gia đình Kim Sae Ron thì không còn từ ngữ nào để diễn tả nữa,33,Không ủng hộ
7536,"có dấu ngoặc kép kìa mấy fen, đừng chửi bả nữa:",14,Trung lập
7537,mấy má bênh còn cố chấp hơn cách tao luỵ Byeon Woo Seok nữa,15,Không ủng hộ
7538,chụp màn hình với cho số điện thoại gửi phóng viên thì chắc không ác đâu ha,17,Không ủng hộ
7539,ủa đúng mà,3,Không liên quan
7540,tao thấy gia đình kia mới đáng sợ,8,Không ủng hộ
7541,Chúc mấy bà bênh ảnh tìm được một người như ảnh trong đời mấy bà nha,16,Không ủng hộ
7542,Kim soo hyun à khi nào mới lộ diện đâyy,12,Trung lập
7543,Sau khi đọc lại 7749 lần tao vẫn thấy chả sai chỗ nào,14,Trung lập
7544,Các mẹ còn chưa bik lý do vì sao chia tay mà đi dồn trách nta dễ sợ lạy hồn,22,Trung lập
7545,Kim có 10’ để xoá đi số nợ 13 tỉ,11,Không liên quan
7546,càng phốt càng thấy mê,5,Trung lập
7547,trung lập nhưng tung quả nào là tao cười quả đó =,12,Trung lập
7548,ê ý không là lỗi ai cả mà bà thấy kiểu người như vậy có tốt không :,18,Trung lập
7549,Gia đình bé này không mún trả nợ cho con nên làm rùm beng lên vậy đó..chứ gia đình tốt thật đã không để con mình rơi vào tình trạng tệ như vậy rùi,38,Không ủng hộ
7550,"Là mai mốt người yêu cũ chet, tau phải gửi vòng hoa :",14,Không liên quan
7551,thật : toàn kiểu cố tình không hiểu,8,Không ủng hộ
7552,Sorry chủ tus xém nữa tao bật cái mỏ hỗn tao lên rồi,14,Không liên quan
7553,nể mấy đứa comment “tao vẫn chưa thấy Kim Soo Hyun sai chỗ nào” trời ơi,19,Không ủng hộ
7554,Tui fan hóng drama nha. Gió chiều nào tui xoay chiều ý. Vì đọc ở đâu cũng thấy đưa ra luận điểm đúng,25,Trung lập
7555,mình cũng hi vọng là vậy,6,Trung lập
7556,"trời ơi bả để dấu ""...."" là thuật lại lời của mấy người khác nói đó",18,Trung lập
7557,Vậy mới thấy Tam Quan lệch lạc cỡ nào,9,Không ủng hộ
7558,sẽ ra sao nếu không có vụ thả bom nhầm chổ của nhà nước....,17,Không liên quan
7559,"không phải là vụ người yêu cũ đâu, mà là vụ Kim soo hyun yêu Kim sae ron khi cổ còn là trẻ vị thành niên đấy",30,Không ủng hộ
7560,"Ý là 700 triệu đó là để đền bù cho đoàn phim, đoàn phim kia thuộc công ty khác, thời gian đó công ty của Kim Sae Ron đã trả thay cho Kim Sae Ron, còn phần Kim Sae Ron thì phải chạy tiền đền cho các nhãn hàg và giải quyết vụ tn xe.",65,Trung lập
7561,Mệt wa không buồn cãi luôn á cho KimCon chỉ trích,12,Không liên quan
7562,gia đình còn không cíu con giờ quay ra nói người yêu cũ như này như kia=,20,Không ủng hộ
7563,: nợ công ty trả hết rồi còn gì,9,Trung lập
7564,bả vay tao không trả tao cũng đòi,8,Không liên quan
7565,Tin nhắn chụp gửi cho công ty chứ kp lake cho pv nhé,14,Trung lập
7566,+1 người cùng suy nghĩ,5,Trung lập
7567,xin lỗi nhưng mà không ai thấy gia đình của bả cũng sai hả,14,Trung lập
7568,"tính ra jack còn tốt chán ,vẫn nhận",9,Không liên quan
7569,Sai nhưng không hoàn toàn chứ không phải không sai,10,Trung lập
7570,+1 máy còn hi vọng Kim Soo Hyun không làm thế nhưng mà không cứu nổi Kim Soo Hyun,19,Không ủng hộ
7571,critical thinking theo kiểu ráng tìm thứ mình thích để bênh,14,Không ủng hộ
7572,Chúc em có người yêu như nó nha,8,Không liên quan
7573,câu cuối là sao vậy ạ,6,Không liên quan
7574,có người tệ hơn cả jack chưa,7,Không liên quan
7575,Chng quy lại là mày cứ nợ độ 13 tỉ mà trong người mày chỉ có 1tr3 và không ai giúp đỡ thì mày biết oppa của mày sai hay đúng liền,36,Không ủng hộ
7576,"Không đu, chỉ xf nhưng chưa thấy Kim soo hyun sai ở đâu cả",16,Trung lập
7577,Thật ra bà giống tui á.Tui chưa hiểu sai cái gì luôn á chắc tại ổng phũ quá,21,Trung lập
7578,"Vâng chúc bạn sớm gặp 1 người giống Kim Soo Hyun, có khi còn hơn thế để hiểu thế nào là tình người",24,Không ủng hộ
7579,Dù không còn yêu nhưg hết tình còn nghĩa cũng nên đến viếng như là đồng nghiệp. Thế sao Shin Se Kyung chia tay người yêu lâu rồi mà khi người yêu mất vẫn đến viếng,39,Không ủng hộ
7580,Nhân tiện mình cũng gửi mấy đứa đó mười lạy,10,Không liên quan
7581,qua này thấy gia đình Kim Sae Ron cũng vì lợi ích mà lên bài chớ cũng hông phải dạng vừa zì,24,Trung lập
7582,sai ở chỗ mất tính người thôi con,8,Không ủng hộ
7583,ngoài cái việc cap tin nhắn gửi phóng viên ra thì tao thấy còn lại là bình thường á tại cũng chia tay lâu rùi mà,27,Trung lập
7584,chuẩn bị có 1 kênh bị toxic nua ne,11,Không liên quan
7585,Bà kia nữ chính mà tao tưởng mấy bà này không á,12,Không liên quan
7586,Hết cứu mấy hệ này,5,Không liên quan
7587,Thấy sai mỗi cái lếch tin nhắn,8,Trung lập
7588,Nhiều người không hiểu ý tus vậy,7,Trung lập
7589,khi bạn hóng drama nhưng mà hóng được một nửa:,12,Trung lập
7590,+1 con cố chấp đến cùng,6,Không ủng hộ
7591,Chia tay xong phải trả nợ cho người yêu cũ ạ? Tao ạ luôn,15,Không ủng hộ
7592,chúc bà tìm được người như ảnh nha,8,Không liên quan
7593,ê mới hóng được video nói số điện thoại không phải được gửi từ phía Kim soo hyun,18,Trung lập
7594,tỉnh đi trời Kim Soo Hyun không có thích Việt Nam mình ra mặt cố chấp bênh làm cái gì vậy?,23,Không ủng hộ
7595,con nào mà htrc hay hỏi sao Lê Phương không đi viếng Quý Bình xong hôm nay mà thở câu chia tay 4 năm cần gì đi viếng thì tao cũng lậy,35,Không liên quan
7596,Tag ngay con bạn tao vào,7,Không liên quan
7597,"bả có ghi "" mà mấy bà",7,Không liên quan
7598,Vẫn giữ vẫn lập trường he’sao,8,Trung lập
7599,ê cứu bả đi chứ nhiều người nhầm thành bả nói mấy câu đó quá,15,Ủng hộ
7600,"tao không biết 2 dv này cho tới vụ này nổ ra, nhưng theo bữa giờ tao thấy ổg không sai",24,Ủng hộ
7601,mọi người có ai cho người yêu cũ vay hơn 10 tỷ không,13,Không liên quan
7602,đr chị làm típ ii ạ nhìu nhìu lên em chưa đã,15,Không liên quan
7603,Cùng ý kiến!,5,Ủng hộ
7604,Đúng thiệt mày ơi,4,Không liên quan
7605,nguyện đổi chị để cứu kim sae ron,9,Không liên quan
7606,là fan ảnh mà tao không bênh nổi,8,Không ủng hộ
7607,gia đình Kim sae ron,6,Không liên quan
7608,Tóm lại gia đình là sai nhất mún tiền thoai,12,Không ủng hộ
7609,Ê ê tao cũng nghĩ vậy,6,Trung lập
7610,nay mới lướt được cái video ưng ý,8,Không liên quan
7611,Hiểu lầm hiểu lầm,4,Trung lập
7612,ít nhất J97 còn nhận Thiên An,8,Không liên quan
7613,Pha này Kim paris cứu jack được không nhỉ,10,Không liên quan
7614,Con lạy mấy mẹ vẫn bênh kim paris,9,Không ủng hộ
7615,và tôi chợt nhận ra đây chỉ mới là món phụ mà thôi còn tận 195 bức hình trên tổng số 200 bức chưa được công bố,27,Trung lập
7616,lại mấy má mê ổng Dispatch lên tiếng còn kêu không thấy sai chỗ nào,15,Không ủng hộ
7617,Thấy mà không nói được gì,6,Trung lập
7618,"Ê ý là mọi người hiểu lầm chỉ rồi, ý là chỉ trích dẫn mấy câu của mấy bạn bênh ổng áaa!!!! nghe cái sound là hiểu rồi mò",39,Không liên quan
